time, model::Ground.p1.u[REAL], model::Ground.p2.u[REAL], model::Ground.p1.i[REAL], model::Ground.p2.i[REAL], model::Ground.p.u[REAL], model::Ground.p.i[REAL], model::HeatCapacity1.p1.T[REAL], model::HeatCapacity1.p2.T[REAL], model::HeatCapacity1.p3.T[REAL], model::HeatCapacity1.p1.dQ[REAL], model::HeatCapacity1.p2.dQ[REAL], model::HeatCapacity1.p3.dQ[REAL], model::HeatCapacity1.p.T[REAL], model::HeatCapacity1.C[REAL], model::HeatCapacity1.T0[REAL], model::HeatCapacity1.E[REAL], model::OnOffController.input[REAL], model::OnOffController.output[REAL], model::OnOffController.reference[REAL], model::OnOffController.bandwidth[REAL], model::Ramp.output[REAL], model::Ramp.slope[REAL], model::Ramp.start_time[REAL], model::Ramp.stop_time[REAL], model::Ramp.offset[REAL], model::Splitter1.input[REAL], model::Splitter1.output1[REAL], model::Splitter1.output2[REAL], model::Splitter2.input[REAL], model::Splitter2.output1[REAL], model::Splitter2.output2[REAL], model::Switch.Ground1.p1.u[REAL], model::Switch.Ground1.p1.i[REAL], model::Switch.Ground1.p.u[REAL], model::Switch.Ground1.p.i[REAL], model::Switch.Ground2.p1.u[REAL], model::Switch.Ground2.p1.i[REAL], model::Switch.Ground2.p.u[REAL], model::Switch.Ground2.p.i[REAL], model::Switch.Node1.p1.u[REAL], model::Switch.Node1.p2.u[REAL], model::Switch.Node1.p3.u[REAL], model::Switch.Node1.p1.i[REAL], model::Switch.Node1.p2.i[REAL], model::Switch.Node2.p1.u[REAL], model::Switch.Node2.p2.u[REAL], model::Switch.Node2.p3.u[REAL], model::Switch.Node2.p1.i[REAL], model::Switch.Node2.p2.i[REAL], model::Switch.Node2.p3.i[REAL], model::Switch.R1.p.u[REAL], model::Switch.R1.p.i[REAL], model::Switch.R1.p_high.u[REAL], model::Switch.R1.p_high.i[REAL], model::Switch.R1.p_low.u[REAL], model::Switch.R1.p_low.i[REAL], model::Switch.R1.R[REAL], model::Switch.R2.p.u[REAL], model::Switch.R2.p.i[REAL], model::Switch.R2.p_high.u[REAL], model::Switch.R2.p_high.i[REAL], model::Switch.R2.p_low.u[REAL], model::Switch.R2.p_low.i[REAL], model::Switch.R2.R[REAL], model::Switch.Resistance12.p.u[REAL], model::Switch.Resistance12.p.i[REAL], model::Switch.Resistance12.p_high.u[REAL], model::Switch.Resistance12.p_high.i[REAL], model::Switch.Resistance12.p_low.u[REAL], model::Switch.Resistance12.p_low.i[REAL], model::Switch.Resistance12.input[REAL], model::Switch.Resistance12.Ron[REAL], model::Switch.Resistance12.Roff[REAL], model::Switch.Resistance12.vt[REAL], model::Switch.Resistance12.R[REAL], model::Switch.input[REAL], model::Switch.p2.u[REAL], model::Switch.p2.i[REAL], model::Switch.p1.u[REAL], model::Switch.p1.i[REAL], model::TemperatureSource.p.T[REAL], model::TemperatureSource.p.dQ[REAL], model::TemperatureSource.T[REAL], model::ThermalConductor.p.T[REAL], model::ThermalConductor.p.dQ[REAL], model::ThermalConductor.p_high.T[REAL], model::ThermalConductor.p_high.dQ[REAL], model::ThermalConductor.p_low.T[REAL], model::ThermalConductor.p_low.dQ[REAL], model::ThermalConductor.G[REAL], model::Thermistor.p_el.u[REAL], model::Thermistor.p_el.i[REAL], model::Thermistor.p_el_high.u[REAL], model::Thermistor.p_el_high.i[REAL], model::Thermistor.p_el_low.u[REAL], model::Thermistor.p_el_low.i[REAL], model::Thermistor.p_th.T[REAL], model::Thermistor.p_th.dQ[REAL], model::Thermistor.R_ref[REAL], model::Thermistor.T_ref[REAL], model::Thermistor.alpha[REAL], model::Thermistor.R[REAL], model::VoltageSource.p.u[REAL], model::VoltageSource.p.i[REAL], model::VoltageSource.p_high.u[REAL], model::VoltageSource.p_high.i[REAL], model::VoltageSource.p_low.u[REAL], model::VoltageSource.p_low.i[REAL], model::VoltageSource.U[REAL], model::ZeroJunction.effort[REAL], model::ZeroJunction.p1.T[REAL], model::ZeroJunction.p1.dQ[REAL], model::Temperature_Reference[REAL], model::Temperature_Room[REAL], model::HeatCapacity1.p.dQ[REAL], model::HeatCapacity1.p.dQ_int[REAL], model::HeatCapacity1.p.dQ_int_initial[REAL], model::Switch.Node1.p3.i[REAL]
0.16, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.282898, 297.282898, 297.282898, -0.413290, 0.000000, 0.000000, 297.282898, 0.100000, 298.000000, 29.728290, 297.282898, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.282898, 297.282898, 297.282898, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001016, 0.001016, 0.001016, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001016, 0.000000, 0.001016, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998984, 0.000100, 10.000000, 0.000100, 0.001016, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001016, 0.000100, 10.000000, 0.000102, 293.150000, -0.413290, 293.150000, -4.132898, -0.413290, 293.150000, -0.413290, 297.282898, -0.413290, 0.100000, 0.001016, 0.000100, 0.001016, 0.000100, 0.000000, 0.000100, 297.282898, 0.000000, 10.000000, 293.150000, 0.004000, 10.165316, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.282898, 297.282898, 0.000000, 298.150000, 297.282898, -0.413290, -0.071710, 0.000000, 0.000100
0.17, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.241775, 297.241775, 297.241775, -0.409177, 0.000000, 0.000000, 297.241775, 0.100000, 298.000000, 29.724177, 297.241775, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.241775, 297.241775, 297.241775, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001016, 0.001016, 0.001016, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001016, 0.000000, 0.001016, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998984, 0.000100, 10.000000, 0.000100, 0.001016, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001016, 0.000100, 10.000000, 0.000102, 293.150000, -0.409177, 293.150000, -4.091775, -0.409177, 293.150000, -0.409177, 297.241775, -0.409177, 0.100000, 0.001016, 0.000100, 0.001016, 0.000100, 0.000000, 0.000100, 297.241775, 0.000000, 10.000000, 293.150000, 0.004000, 10.163671, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.241775, 297.241775, 0.000000, 298.150000, 297.241775, -0.409177, -0.075823, 0.000000, 0.000100
0.18, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.201061, 297.201061, 297.201061, -0.405106, 0.000000, 0.000000, 297.201061, 0.100000, 298.000000, 29.720106, 297.201061, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.201061, 297.201061, 297.201061, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001016, 0.001016, 0.001016, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001016, 0.000000, 0.001016, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998984, 0.000100, 10.000000, 0.000100, 0.001016, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001016, 0.000100, 10.000000, 0.000102, 293.150000, -0.405106, 293.150000, -4.051061, -0.405106, 293.150000, -0.405106, 297.201061, -0.405106, 0.100000, 0.001016, 0.000100, 0.001016, 0.000100, 0.000000, 0.000100, 297.201061, 0.000000, 10.000000, 293.150000, 0.004000, 10.162042, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.201061, 297.201061, 0.000000, 298.150000, 297.201061, -0.405106, -0.079894, 0.000000, 0.000100
0.19, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.160752, 297.160752, 297.160752, -0.401075, 0.000000, 0.000000, 297.160752, 0.100000, 298.000000, 29.716075, 297.160752, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.160752, 297.160752, 297.160752, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001016, 0.001016, 0.001016, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001016, 0.000000, 0.001016, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998984, 0.000100, 10.000000, 0.000100, 0.001016, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001016, 0.000100, 10.000000, 0.000102, 293.150000, -0.401075, 293.150000, -4.010752, -0.401075, 293.150000, -0.401075, 297.160752, -0.401075, 0.100000, 0.001016, 0.000100, 0.001016, 0.000100, 0.000000, 0.000100, 297.160752, 0.000000, 10.000000, 293.150000, 0.004000, 10.160430, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.160752, 297.160752, 0.000000, 298.150000, 297.160752, -0.401075, -0.083925, 0.000000, 0.000100
0.2, 0.000000, 0.000000, 0.981601, 0.981605, 0.000000, -0.000004, 297.835763, 297.835763, 297.835763, -0.468576, 0.000000, 9.815999, 297.835763, 0.100000, 298.000000, 29.783576, 297.835763, 1.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.835763, 297.835763, 297.835763, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999990, 9.999990, 9.999990, 0.981601, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.981603, 0.981605, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999990, 0.000002, 9.999990, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000010, 0.981603, 10.000000, 0.981603, 9.999990, 0.981603, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999990, 0.981601, 10.000000, 0.981605, 293.150000, -0.468576, 293.150000, -4.685763, -0.468576, 293.150000, -0.468576, 297.835763, -0.468576, 0.100000, 9.999990, 0.981601, 9.999990, 0.981601, 0.000000, 0.981601, 297.835763, 9.815999, 10.000000, 293.150000, 0.004000, 10.187431, 10.000000, 0.981605, 10.000000, 0.981605, 0.000000, 0.981605, 10.000000, 297.835763, 297.835763, 0.000000, 298.150000, 297.835763, 9.347422, -0.016424, 0.000000, 0.981603
0.21, 0.000000, 0.000000, 0.978036, 0.978040, 0.000000, -0.000004, 298.764065, 298.764065, 298.764065, -0.561406, 0.000000, 9.780350, 298.764065, 0.100000, 298.000000, 29.876406, 298.764065, 1.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.764065, 298.764065, 298.764065, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999990, 9.999990, 9.999990, 0.978036, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.978038, 0.978040, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999990, 0.000002, 9.999990, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000010, 0.978038, 10.000000, 0.978038, 9.999990, 0.978038, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999990, 0.978036, 10.000000, 0.978040, 293.150000, -0.561406, 293.150000, -5.614065, -0.561406, 293.150000, -0.561406, 298.764065, -0.561406, 0.100000, 9.999990, 0.978036, 9.999990, 0.978036, 0.000000, 0.978036, 298.764065, 9.780350, 10.000000, 293.150000, 0.004000, 10.224563, 10.000000, 0.978040, 10.000000, 0.978040, 0.000000, 0.978040, 10.000000, 298.764065, 298.764065, 0.000000, 298.150000, 298.764065, 9.218944, 0.076406, 0.000000, 0.978038
0.22, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 299.115438, 299.115438, 299.115438, -0.596544, 0.000000, 0.000000, 299.115438, 0.100000, 298.000000, 29.911544, 299.115438, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 299.115438, 299.115438, 299.115438, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001024, 0.001024, 0.001024, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001024, 0.000000, 0.001024, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998976, 0.000100, 10.000000, 0.000100, 0.001024, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001024, 0.000100, 10.000000, 0.000102, 293.150000, -0.596544, 293.150000, -5.965438, -0.596544, 293.150000, -0.596544, 299.115438, -0.596544, 0.100000, 0.001024, 0.000100, 0.001024, 0.000100, 0.000000, 0.000100, 299.115438, 0.000000, 10.000000, 293.150000, 0.004000, 10.238618, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 299.115438, 299.115438, 0.000000, 298.150000, 299.115438, -0.596544, 0.111544, 0.000000, 0.000100
0.23, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 299.056081, 299.056081, 299.056081, -0.590608, 0.000000, 0.000000, 299.056081, 0.100000, 298.000000, 29.905608, 299.056081, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 299.056081, 299.056081, 299.056081, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001024, 0.001024, 0.001024, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001024, 0.000000, 0.001024, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998976, 0.000100, 10.000000, 0.000100, 0.001024, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001024, 0.000100, 10.000000, 0.000102, 293.150000, -0.590608, 293.150000, -5.906081, -0.590608, 293.150000, -0.590608, 299.056081, -0.590608, 0.100000, 0.001024, 0.000100, 0.001024, 0.000100, 0.000000, 0.000100, 299.056081, 0.000000, 10.000000, 293.150000, 0.004000, 10.236243, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 299.056081, 299.056081, 0.000000, 298.150000, 299.056081, -0.590608, 0.105608, 0.000000, 0.000100
0.24, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.997315, 298.997315, 298.997315, -0.584731, 0.000000, 0.000000, 298.997315, 0.100000, 298.000000, 29.899731, 298.997315, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.997315, 298.997315, 298.997315, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001023, 0.001023, 0.001023, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.584731, 293.150000, -5.847315, -0.584731, 293.150000, -0.584731, 298.997315, -0.584731, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.997315, 0.000000, 10.000000, 293.150000, 0.004000, 10.233893, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.997315, 298.997315, 0.000000, 298.150000, 298.997315, -0.584731, 0.099731, 0.000000, 0.000100
0.25, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.939133, 298.939133, 298.939133, -0.578913, 0.000000, 0.000000, 298.939133, 0.100000, 298.000000, 29.893913, 298.939133, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.939133, 298.939133, 298.939133, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001023, 0.001023, 0.001023, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.578913, 293.150000, -5.789133, -0.578913, 293.150000, -0.578913, 298.939133, -0.578913, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.939133, 0.000000, 10.000000, 293.150000, 0.004000, 10.231565, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.939133, 298.939133, 0.000000, 298.150000, 298.939133, -0.578913, 0.093913, 0.000000, 0.000100
0.26, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.881530, 298.881530, 298.881530, -0.573153, 0.000000, 0.000000, 298.881530, 0.100000, 298.000000, 29.888153, 298.881530, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.881530, 298.881530, 298.881530, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001023, 0.001023, 0.001023, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.573153, 293.150000, -5.731530, -0.573153, 293.150000, -0.573153, 298.881530, -0.573153, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.881530, 0.000000, 10.000000, 293.150000, 0.004000, 10.229261, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.881530, 298.881530, 0.000000, 298.150000, 298.881530, -0.573153, 0.088153, 0.000000, 0.000100
0.27, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.824501, 298.824501, 298.824501, -0.567450, 0.000000, 0.000000, 298.824501, 0.100000, 298.000000, 29.882450, 298.824501, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.824501, 298.824501, 298.824501, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001023, 0.001023, 0.001023, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.567450, 293.150000, -5.674501, -0.567450, 293.150000, -0.567450, 298.824501, -0.567450, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.824501, 0.000000, 10.000000, 293.150000, 0.004000, 10.226980, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.824501, 298.824501, 0.000000, 298.150000, 298.824501, -0.567450, 0.082450, 0.000000, 0.000100
0.28, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.768038, 298.768038, 298.768038, -0.561804, 0.000000, 0.000000, 298.768038, 0.100000, 298.000000, 29.876804, 298.768038, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.768038, 298.768038, 298.768038, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001022, 0.001022, 0.001022, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.561804, 293.150000, -5.618038, -0.561804, 293.150000, -0.561804, 298.768038, -0.561804, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.768038, 0.000000, 10.000000, 293.150000, 0.004000, 10.224722, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.768038, 298.768038, 0.000000, 298.150000, 298.768038, -0.561804, 0.076804, 0.000000, 0.000100
0.29, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.712138, 298.712138, 298.712138, -0.556214, 0.000000, 0.000000, 298.712138, 0.100000, 298.000000, 29.871214, 298.712138, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.712138, 298.712138, 298.712138, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001022, 0.001022, 0.001022, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.556214, 293.150000, -5.562138, -0.556214, 293.150000, -0.556214, 298.712138, -0.556214, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.712138, 0.000000, 10.000000, 293.150000, 0.004000, 10.222486, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.712138, 298.712138, 0.000000, 298.150000, 298.712138, -0.556214, 0.071214, 0.000000, 0.000100
0.3, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.656794, 298.656794, 298.656794, -0.550679, 0.000000, 0.000000, 298.656794, 0.100000, 298.000000, 29.865679, 298.656794, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.656794, 298.656794, 298.656794, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001022, 0.001022, 0.001022, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.550679, 293.150000, -5.506794, -0.550679, 293.150000, -0.550679, 298.656794, -0.550679, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.656794, 0.000000, 10.000000, 293.150000, 0.004000, 10.220272, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.656794, 298.656794, 0.000000, 298.150000, 298.656794, -0.550679, 0.065679, 0.000000, 0.000100
0.31, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.602000, 298.602000, 298.602000, -0.545200, 0.000000, 0.000000, 298.602000, 0.100000, 298.000000, 29.860200, 298.602000, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.602000, 298.602000, 298.602000, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001022, 0.001022, 0.001022, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.545200, 293.150000, -5.452000, -0.545200, 293.150000, -0.545200, 298.602000, -0.545200, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.602000, 0.000000, 10.000000, 293.150000, 0.004000, 10.218080, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.602000, 298.602000, 0.000000, 298.150000, 298.602000, -0.545200, 0.060200, 0.000000, 0.000100
